Species
Lophornis_ornatus
Eugerygone_rubra
Hemitriccus_josephinae
Phyllastrephus_cerviniventris
Accipiter_trinotatus
Hirundo_leucosoma
Orthogonys_chloricterus
Actinodura_egertoni
Ptilocichla_leucogrammica
Enicurus_maculatus
Nothocercus_julius
Arremon_semitorquatus
Eugenes_fulgens
Hirundapus_celebensis
Bombycilla_garrulus
Ptilinopus_gestroi
Eurystomus_azureus
Thescelocichla_leucopleura
Chrysophlegma_humii
Caprimulgus_rufigena
Phylloscopus_umbrovirens
Amaurornis_cinerea
Stachyris_nigriceps
Cephalopterus_glabricollis
Rhipidura_diluta
Cyornis_rufigastra
Spilornis_rufipectus
Sarothrura_insularis
Myzomela_cruentata
Malacoptila_mystacalis
Phlogophilus_hemileucurus
Rhynchocyclus_brevirostris
Guttera_plumifera
Heliangelus_micraster
Prodotiscus_regulus
Chamaeza_meruloides
Emberiza_rutila
Accipiter_rufiventris
Entomodestes_leucotis
Melaenornis_pammelaina
Florisuga_mellivora
Heinrichia_calligyna
Hylatomus_lineatus
Phlegopsis_nigromaculata
Glaucidium_palmarum
Anhinga_melanogaster
Coereba_flaveola
Xiphorhynchus_susurrans
Colaptes_pitius
Myiodynastes_chrysocephalus
Phyllomyias_plumbeiceps
Epinecrophylla_spodionota
Pachycephala_nudigula
Pyrrhomyias_cinnamomeus
Euneornis_campestris
Phalacrocorax_sulcirostris
Scleroptila_whytei
Trochocercus_nitens
Ploceus_xanthops
Conothraupis_speculigera
Drymophila_caudata
Geoffroyus_geoffroyi
Ceyx_azureus
Cotinga_ridgwayi
Grantiella_picta
Ochthoeca_fumicolor
Menura_alberti
Chloroceryle_americana
Baeolophus_atricristatus
Psittacella_lorentzi
Neomorphus_geoffroyi
Otidiphaps_cervicalis
Cotinga_maynana
Corythornis_madagascariensis
Malacocincla_sepiaria
Rhaphidura_sabini
Sitta_europaea
Niltava_davidi
Anas_sparsa
Rhipidura_albolimbata
Ceyx_argentatus
Henicorhina_leucosticta
Capito_aurovirens
Psittacara_mitratus
Ramphastos_brevis
Syrmaticus_mikado
Rhyticeros_subruficollis
Scleroptila_finschi
Porzana_fasciata
Pseudocolaptes_lawrencii
Casiornis_rufus
Schiffornis_major
Ciconia_boyciana
Oriolus_oriolus
Prioniturus_platenae
Pipreola_frontalis
Turdus_obsoletus
Phylloscartes_ventralis
Apus_apus
Todirostrum_pictum
Nigrita_canicapillus
Brotogeris_sanctithomae
Cranioleuca_marcapatae
Carpodacus_rubicilloides
Pyrrhura_hoffmanni
Brotogeris_chrysoptera
Hypocnemis_subflava
Cryptoleucopteryx_plumbea
Melanitta_stejnegeri
Myiarchus_oberi
Anthochaera_lunulata
Tigriornis_leucolopha
Platycercus_caledonicus
Nycticorax_caledonicus
Megascops_trichopsis
Sphyrapicus_ruber
Piprites_pileata
Cacomantis_variolosus
Nectarinia_purpureiventris
Melanocharis_longicauda
Megascops_watsonii
Philemon_inornatus
Cracticus_nigrogularis
Selenidera_reinwardtii
Strix_rufipes
Aegolius_harrisii
Ramphocelus_dimidiatus
Lanius_tigrinus
Campylorhynchus_rufinucha
Polytmus_theresiae
Microbates_cinereiventris
Falco_ardosiaceus
Euphonia_minuta
Zosterops_japonicus
Sericornis_frontalis
Picus_dedemi
Sericulus_aureus
Catharus_dryas
Oreoscopus_gutturalis
Lonchura_tristissima
Circaetus_beaudouini
Zosterops_palpebrosus
Leptotila_megalura
Turdus_pelios
Aphanotriccus_capitalis
Lullula_arborea
Spelaeornis_troglodytoides
Ortalis_squamata
Rhabdornis_inornatus
Merops_gularis
Carpodectes_nitidus
Glaucis_hirsutus
Megascops_atricapilla
Acanthisitta_chloris
Brachycope_anomala
Rupicola_peruvianus
Picumnus_rufiventris
Sclerurus_mexicanus
Diopsittaca_cumanensis
Ramphocaenus_melanurus
Rhinortha_chlorophaea
Galloperdix_bicalcarata
Anthreptes_neglectus
Pionites_leucogaster
Tangara_parzudakii
Parmoptila_jamesoni
Amazona_bodini
Erythrotriorchis_buergersi
Formicivora_melanogaster
Elaenia_martinica
Chloroceryle_aenea
Brachygalba_salmoni
Trogon_personatus
Pionites_xanthurus
Ceyx_fallax
Sitta_himalayensis
Treron_phoenicopterus
Turdus_pilaris
Oriolus_steerii
Charmosyna_josefinae
Diglossa_gloriosa
Treron_calvus
Eupsittula_pertinax
Ceyx_margarethae
Aphrastura_spinicauda
Emberiza_spodocephala
Ptilinopus_melanospilus
Icterus_pyrrhopterus
Protonotaria_citrea
Vireo_crassirostris
Bambusicola_thoracicus
Strepera_graculina
Stachyris_thoracica
Molothrus_aeneus
Dendragapus_obscurus
Zosterops_pallidus
Abroscopus_albogularis
Synallaxis_frontalis
Meleagris_ocellata
Merops_philippinus
Phyllastrephus_hypochloris
Eminia_lepida
Nonnula_brunnea
Rallicula_mayri
Geotrygon_montana
Ducula_luctuosa
Cyanocorax_beecheii
Dasylophus_superciliosus
Megascops_clarkii
Poecilotriccus_russatus
Dacnis_flaviventer
Melanerpes_pulcher
Uropsalis_lyra
Peltops_blainvillii
Lophoceros_bradfieldi
Veniliornis_frontalis
Paradigalla_carunculata
Aplonis_metallica
Pericrocotus_igneus
Cercococcyx_montanus
Catharus_ustulatus
Scytalopus_macropus
Cairina_moschata
Erythrotriorchis_radiatus
Hamirostra_melanosternon
Accipiter_minullus
Myiarchus_tuberculifer
Gymnophaps_solomonensis
Ptilorrhoa_leucosticta
Carpornis_cucullata
Rallina_tricolor
