Species
Lophornis_ornatus
Eugerygone_rubra
Hirundo_leucosoma
Bombycilla_garrulus
Ploceus_benghalensis
Eurystomus_azureus
Thescelocichla_leucopleura
Pterocles_gutturalis
Caprimulgus_rufigena
Amaurornis_cinerea
Spilornis_rufipectus
Ploceus_luteolus
Sarothrura_insularis
Melozone_aberti
Prodotiscus_regulus
Neotis_ludwigii
Emberiza_rutila
Accipiter_rufiventris
Melaenornis_pammelaina
Ixobrychus_involucris
Hylatomus_lineatus
Calidris_falcinellus
Limosa_limosa
Anser_brachyrhynchus
Sporophila_simplex
Vanellus_cinereus
Rhipidura_albolimbata
Oriolus_oriolus
Prioniturus_platenae
Tringa_flavipes
Apus_apus
Petrochelidon_rufocollaris
Platycercus_caledonicus
Nycticorax_caledonicus
Cacomantis_variolosus
Cracticus_nigrogularis
Ramphocelus_dimidiatus
Lanius_tigrinus
Falco_ardosiaceus
Zosterops_japonicus
Picus_dedemi
Lonchura_tristissima
Spiza_americana
Zosterops_palpebrosus
Leptotila_megalura
Turdus_pelios
Lullula_arborea
Brachycope_anomala
Elseyornis_melanops
Scleroptila_streptophora
Corvus_bennetti
Elaenia_martinica
Corvus_edithae
Treron_phoenicopterus
Turdus_pilaris
Charmosyna_josefinae
Treron_calvus
Prunella_collaris
Eupsittula_pertinax
Emberiza_spodocephala
Ptilinopus_melanospilus
Icterus_pyrrhopterus
Geopelia_humeralis
Strepera_graculina
Molothrus_aeneus
Zosterops_pallidus
Synallaxis_frontalis
Meleagris_ocellata
Merops_philippinus
Eminia_lepida
Sporophila_torqueola
Spizocorys_conirostris
Eremopterix_verticalis
Aplonis_metallica
Pericrocotus_igneus
Catharus_ustulatus
Agriornis_albicauda
Accipiter_minullus
Urocolius_macrourus
Muscicapa_epulata
Phasianus_versicolor
Gallus_varius
Lanius_vittatus
Ptilinopus_monacha
Diuca_diuca
Todiramphus_diops
Vanellus_spinosus
Pycnonotus_jocosus
Anthreptes_simplex
Cichladusa_arquata
Leucogeranus_leucogeranus
Clamator_glandarius
Ptilinopus_solomonensis
Dryoscopus_cubla
Ortalis_cinereiceps
Anas_fulvigula
Buteo_brachypterus
Cygnus_olor
Vanellus_armatus
Xanthotis_macleayanus
Fluvicola_nengeta
Ploceus_capensis
Picus_guerini
Celeus_flavescens
Buteo_swainsoni
Sphecotheres_viridis
Rhipidura_aureola
Melithreptus_affinis
Anthus_pallidiventris
Saxicola_caprata
Dolichonyx_oryzivorus
Cinclodes_pabsti
Pycnopygius_stictocephalus
Turnix_velox
Psilopogon_malabaricus
Coracias_naevius
Phylloscopus_trochilus
Lycocorax_pyrrhopterus
Ptilostomus_afer
Picus_sharpei
Uraeginthus_angolensis
Poospiza_hispaniolensis
Atlapetes_rufigenis
Lophura_leucomelanos
Phacellodomus_striaticeps
Icthyophaga_ichthyaetus
Chalcophaps_indica
Spizella_passerina
Otus_scops
Lonchura_molucca
Coracias_abyssinicus
Pitta_anerythra
Estrilda_nonnula
Oenanthe_hispanica
Halcyon_coromanda
Falco_dickinsoni
Delichon_urbicum
Cacatua_pastinator
Contopus_hispaniolensis
Lanius_collurioides
Lanius_bucephalus
Myzomela_rosenbergii
Clamator_coromandus
Lybius_torquatus
Merops_muelleri
Artamus_personatus
Coracina_leucopygia
Sialia_currucoides
Colluricincla_harmonica
Gallus_sonneratii
Turnix_maculosus
Ardea_brachyrhyncha
Vanellus_albiceps
Merops_nubicoides
Agelaius_phoeniceus
Mirafra_microptera
Carpodacus_trifasciatus
Picoides_temminckii
Philortyx_fasciatus
Caprimulgus_vexillarius
Dives_dives
Pseudocolopteryx_flaviventris
Spilopelia_senegalensis
Neochmia_ruficauda
Picoides_nanus
Diglossa_plumbea
Myzomela_vulnerata
Perdix_perdix
Strix_ocellata
Dendrocygna_viduata
Ramphocelus_costaricensis
Apalis_thoracica
Pycnonotus_luteolus
Cossypha_semirufa
Lophospingus_griseocristatus
Chrysolampis_mosquitus
Eurylaimus_javanicus
Tyto_soumagnei
Pycnonotus_cafer
Baeolophus_bicolor
Centropus_viridis
Motacilla_capensis
Eremopterix_leucotis
Accipiter_fasciatus
Calidris_pugnax
Muscicapa_dauurica
Agelaius_tricolor
Alectroenas_madagascariensis
Catharus_aurantiirostris
Gallinago_macrodactyla
Alectoris_barbara
Coracina_atriceps
Psephotus_haematonotus
Accipiter_francesiae
Coracias_temminckii
Saltator_striatipectus
Vanellus_indicus
Uropelia_campestris
Eremomela_pusilla
Psittacara_wagleri
Aplonis_minor
Aphelocoma_californica
Sitta_canadensis
Rostrhamus_sociabilis
Sylvia_atricapilla
Ploceus_sakalava
Ciccaba_virgata
Hypsipetes_thompsoni
Coccothraustes_coccothraustes
Phoenicurus_schisticeps
Laniarius_ferrugineus
Melanerpes_hoffmannii
Pedionomus_torquatus
Anumbius_annumbi
Lamprotornis_caudatus
Oriolus_phaeochromus
Ardeola_rufiventris
Oenanthe_picata
Bombycilla_cedrorum
Oriolus_flavocinctus
Vidua_raricola
Prionochilus_xanthopygius
Amadina_erythrocephala
Turtur_abyssinicus
Streptopelia_capicola
Colaptes_campestroides
Eudynamys_orientalis
Threskiornis_moluccus
Dryoscopus_gambensis
Luscinia_svecica
Monticola_rupestris
Garrulus_lanceolatus
Psittacara_finschi
Motacilla_aguimp
Egretta_ardesiaca
Sylviparus_modestus
Actophilornis_africanus
Oenanthe_chrysopygia
Selasphorus_calliope
Furnarius_rufus
Stactolaema_leucogrammica
