Species
Centurio_senex
Mus_spicilegus
Microtus_agrestis
Talpa_stankovici
Tragulus_napu
Crocidura_sicula
Crocidura_olivieri
Lycalopex_sechurae
Vespertilio_murinus
Sus_ahoenobarbus
Lophuromys_sikapusi
Blanfordimys_afghanus
Rhynchocyon_petersi
Melomys_leucogaster
Sus_verrucosus
Bandicota_savilei
Lepus_comus
Allocricetulus_eversmanni
Gerbilliscus_kempi
Urocitellus_armatus
Calomys_laucha
Microtus_gerbei
Prionodon_pardicolor
Hylomys_suillus
Canis_mesomelas
Meles_meles
Macropus_fuliginosus
Sicista_subtilis
Microtus_oregoni
Pipistrellus_arabicus
Dorcopsis_hageni
Arvicola_amphibius
Pipistrellus_maderensis
Ctenomys_steinbachi
Pipistrellus_javanicus
Erinaceus_europaeus
Sminthopsis_crassicaudata
Aethomys_chrysophilus
Vulpes_vulpes
Oecomys_rex
Akodon_lutescens
Thomomys_mazama
Nyctalus_leisleri
Necromys_lasiurus
Crocidura_douceti
Vulpes_velox
Tenrec_ecaudatus
Microtus_canicaudus
Pipistrellus_wattsi
Notocitellus_adocetus
Sus_celebensis
Phyllotis_caprinus
Heterogeomys_dariensis
Cercopithecus_campbelli
Lepus_nigricollis
Geomys_knoxjonesi
Akodon_molinae
Hystrix_sumatrae
Microtus_multiplex
Mustela_sibirica
Sorex_arunchi
Lycalopex_gymnocercus
Talpa_caeca
Oxymycterus_roberti
Melonycteris_woodfordi
Haplonycteris_fischeri
Meriones_shawi
Spalax_graecus
Spermophilus_citellus
Urocitellus_canus
Crossarchus_platycephalus
Chaerephon_jobimena
Loris_lydekkerianus
Fukomys_mechowi
Orthogeomys_cavator
Microtus_brachycercus
Cervus_nippon
Papio_anubis
Erinaceus_roumanicus
Phyllotis_wolffsohni
Spermophilus_suslicus
Spalax_nehringi
Rattus_nitidus
Mallomys_aroaensis
Tragulus_javanicus
Melogale_orientalis
Monodelphis_dimidiata
Xerospermophilus_spilosoma
Chlorotalpa_sclateri
Talpa_levantis
Mydaus_javanensis
Microtus_subterraneus
Dasypus_novemcinctus
Hipposideros_cervinus
Mus_spretus
Canis_lupus
Herpestes_urva
Cynopterus_horsfieldii
Baiomys_musculus
Microgale_dobsoni
Rattus_mordax
Melonycteris_melanops
Mydaus_marchei
Talpa_romana
Grammomys_dolichurus
Tachyoryctes_splendens
Microtus_quasiater
Rattus_tunneyi
Hipposideros_ater
Chlorotalpa_duthieae
Mormopterus_jugularis
Odocoileus_hemionus
Microtus_townsendii
Calomys_expulsus
Proechimys_brevicauda
Marmota_himalayana
Stenocephalemys_albipes
Mus_musculoides
Microtus_cabrerae
Peromyscus_maniculatus
Crocidura_foetida
Cabassous_unicinctus
Muntiacus_atherodes
Macaca_mulatta
Pipistrellus_ceylonicus
Lycalopex_fulvipes
Pipistrellus_kuhlii
Crocidura_suaveolens
Syconycteris_carolinae
Eozapus_setchuanus
Martes_foina
Scapanus_orarius
Rusa_unicolor
Vulpes_macrotis
Cryptotis_equatoris
Phalanger_orientalis
Calomys_fecundus
Eonycteris_major
Crocidura_pachyura
Sorex_minutus
Viverricula_indica
Rattus_norvegicus
Melomys_rufescens
Nectomys_rattus
Cabassous_tatouay
Mustela_nudipes
Pipistrellus_coromandra
Dasyurus_viverrinus
Echinosorex_gymnura
Pteropus_conspicillatus
Distoechurus_pennatus
Scotoecus_pallidus
Myotis_ater
Solenodon_paradoxus
Menetes_berdmorei
Cephalophus_callipygus
Cynopterus_titthaecheilus
Paguma_larvata
Thomasomys_baeops
Microtus_clarkei
Mustela_strigidorsa
Ctenomys_leucodon
Calomys_callosus
Akodon_iniscatus
Calomys_sorellus
Microgale_pusilla
Akodon_aerosus
Euryoryzomys_nitidus
Scotophilus_heathii
Manis_javanica
Apodemus_speciosus
Rattus_praetor
Suncus_murinus
Spilocuscus_maculatus
Urocitellus_beldingi
Aselliscus_tricuspidatus
Microtus_pennsylvanicus
Capreolus_capreolus
Cryptotis_nigrescens
Paramelomys_platyops
Arvicanthis_niloticus
Sus_scrofa
Taterillus_gracilis
Perameles_gunnii
Crocidura_tanakae
Austronomus_kuboriensis
Anomalurus_pelii
Moschiola_indica
Tragelaphus_eurycerus
Neotamias_minimus
Cryptotis_parva
Microtus_montanus
Marmosa_murina
Mastomys_natalensis
Pelomys_fallax
Chlorocebus_aethiops
Scapanus_latimanus
Calomys_tener
Oecomys_superans
Eptesicus_nilssonii
Handleyomys_intectus
Microtus_dogramacii
Paradoxurus_zeylonensis
Myzopoda_aurita
Amblysomus_corriae
Proechimys_simonsi
Moschiola_kathygre
Scalopus_aquaticus
Martes_flavigula
Apodemus_uralensis
Ctenomys_boliviensis
Otomops_madagascariensis
Arvicanthis_abyssinicus
Crocidura_russula
Viverra_zibetha
Muntiacus_muntjak
Rusa_timorensis
Thomomys_talpoides
Rattus_tanezumi
Mus_platythrix
Cryptotis_squamipes
Paradoxurus_hermaphroditus
Lepus_peguensis
Plecotus_austriacus
Odocoileus_virginianus
Atelerix_algirus
Amblysomus_hottentotus
Cynopterus_nusatenggara
Cerdocyon_thous
Micromys_minutus
Crocidura_leucodon
Hipposideros_papua
Canis_aureus
Euphractus_sexcinctus
Cynopterus_minutus
Pteropus_poliocephalus
Prolemur_simus
Eptesicus_serotinus
Chrysocyon_brachyurus
Dobsonia_anderseni
Mustela_erminea
Melogale_personata
Colobus_guereza
Pteropus_rufus
Abrothrix_jelskii
Talpa_occidentalis
Lepus_corsicanus
Emballonura_alecto
Arvicanthis_rufinus
Apodemus_chevrieri
Pipistrellus_paterculus
Rattus_tiomanicus
Marmota_marmota
Dobsonia_peronii
Meles_leucurus
Handleyomys_fuscatus
Phataginus_tricuspis
Phyllotis_andium
Bullimus_luzonicus
Pteropus_alecto
Triaenops_rufus
Microgale_cowani
Microtus_longicaudus
Nyctalus_noctula
Chaerephon_plicatus
Mustela_kathiah
Nesokia_indica
Praomys_minor
Talpa_europaea
Mesocricetus_newtoni
Lepus_townsendii
Handleyomys_rostratus
Rattus_steini
Rhinolophus_virgo
Speothos_venaticus
Thomomys_monticola
Phalanger_ornatus
Reithrodontomys_humulis
Desmodus_rotundus
Hylomyscus_stella
Dasyurus_albopunctatus
Microtus_savii
Microtus_sachalinensis
Mus_booduga
Scotophilus_robustus
Tragulus_kanchil
Canis_latrans
Pipistrellus_papuanus
Microtus_thomasi
Crocidura_buettikoferi
Cercopithecus_mona
Monodelphis_domestica
Crocidura_niobe
Mus_saxicola
Hipposideros_abae
Cryptotis_meridensis
Crocidura_elongata
Rattus_exulans
Nyctimene_aello
Antilope_cervicapra
Pogonomys_sylvestris
Hipposideros_calcaratus
Crocidura_lepidura
Amblysomus_septentrionalis
Bandicota_indica
Tarsius_syrichta
Sylvilagus_floridanus
Sylvilagus_cunicularius
Microtus_arvalis
Hystrix_cristata
