Species
Lophornis_ornatus
Eugerygone_rubra
Hemitriccus_josephinae
Phyllastrephus_cerviniventris
Accipiter_trinotatus
Hirundo_leucosoma
Orthogonys_chloricterus
Actinodura_egertoni
