Species
Sorex_camtschatica
Axis_porcinus
Hystrix_javanica
Spilogale_putorius
Hydrochoerus_hydrochaeris
Phyllotis_amicus
Hyloscirtus_palmeri
Rhinella_dapsilis
Smilisca_phaeota
Scinax_cardosoi
Amolops_larutensis
Allobates_talamancae
Litoria_peronii
Boophis_andohahela
Crinia_bilingua
Dendropsophus_seniculus
