Species
Arthroleptis_xenodactyloides
Kassina_cochranae
Leptopelis_modestus
Ptychadena_tournieri
Hylorina_sylvatica
Oreolalax_major
Afrixalus_spinifrons
Megophrys_aceras
Sylvirana_mortenseni
Physalaemus_biligonigerus
Haddadus_binotatus
Hyperolius_sylvaticus
Odorrana_jingdongensis
Indirana_beddomii
Xenopus_fraseri
Hemisus_perreti
Litoria_napaea
Litoria_lesueurii
Eurycea_multiplicata
Ptychadena_mascareniensis
Choerophryne_proboscidea
Physalaemus_albonotatus
Ambystoma_mavortium
Leptopelis_aubryi
Gephyromantis_tschenki
Incilius_occidentalis
Triturus_pygmaeus
Austrochaperina_basipalmata
Rana_draytonii
Rhinella_fernandezae
Peltophryne_peltocephala
Rhinella_abei
Odorrana_khalam
Cardioglossa_leucomystax
Oreophryne_geislerorum
Spea_hammondii
Dendropsophus_soaresi
Vitreorana_eurygnatha
Yunganastes_mercedesae
Scaphiophryne_marmorata
Microcaecilia_nicefori
Rhinella_pombali
Desmognathus_monticola
Plethodon_glutinosus
Philoria_sphagnicolus
Hyloxalus_elachyhistus
Synapturanus_salseri
Choerophryne_rostellifer
Pleurodema_cinereum
Phrynomedusa_marginata
Rhyacotriton_cascadae
Boophis_calcaratus
Rana_dybowskii
Smilisca_phaeota
Phrynobatrachus_cornutus
Hyperolius_viridiflavus
Physalaemus_fischeri
Elachistocleis_pearsei
Craugastor_mexicanus
Hyperolius_zonatus
Peltophryne_gundlachi
Pseudacris_ornata
Xenopus_tropicalis
Plethodontohyla_mihanika
Aglyptodactylus_securifer
Mixophyes_coggeri
Pseudhymenochirus_merlini
Eurycea_bislineata
Rhacophorus_malabaricus
Speleomantes_strinatii
Boophis_elenae
Ranitomeya_ventrimaculata
Oreophryne_biroi
Plethodontohyla_notosticta
Scinax_pedromedinae
Oedipina_pacificensis
Pristimantis_penelopus
Leptopelis_rufus
Duellmanohyla_schmidtorum
Ptychohyla_hypomykter
Desmognathus_santeetlah
Agalychnis_callidryas
Pristimantis_orpacobates
Blommersia_domerguei
Eleutherodactylus_riparius
Amolops_torrentis
Pristimantis_walkeri
Litoria_nigropunctata
Spea_multiplicata
Cophyla_pollicaris
Pristimantis_vicarius
Leptodactylus_ventrimaculatus
Guibemantis_depressiceps
Leptobrachella_parva
Scinax_funereus
Nyctimystes_trachydermis
Craugastor_psephosypharus
Tylototriton_verrucosus
Plethodon_websteri
Oreobates_ibischi
Pristimantis_duellmani
Aquiloeurycea_cephalica
Chalcorana_raniceps
Aplastodiscus_ibirapitanga
Lechriodus_melanopyga
Pristimantis_rhabdolaemus
Elachistocleis_matogrosso
Hyalinobatrachium_chirripoi
Strabomantis_anatipes
Duttaphrynus_microtympanum
Leptodactylus_mystaceus
Microhyla_fissipes
Gephyromantis_blanci
Pristimantis_eurydactylus
Rhinella_spinulosa
Amolops_hainanensis
Lithobates_forreri
Limnonectes_macrocephalus
Hydrophylax_gracilis
Pristimantis_rosadoi
Dendropsophus_bifurcus
Silverstoneia_nubicola
Ambystoma_velasci
Hydrolaetare_dantasi
Microcaecilia_albiceps
Hyloxalus_subpunctatus
Litoria_wollastoni
Salamandra_algira
Austrochaperina_pluvialis
Afrixalus_paradorsalis
Hyperolius_langi
Scaphiopus_couchii
Hyla_intermedia
Leptobrachium_huashen
Plethodon_ventralis
Dendropsophus_xapuriensis
Ambystoma_cingulatum
Caecilia_tentaculata
Hypopachus_variolosus
Limnomedusa_macroglossa
Nectophrynoides_viviparus
Scaphiophryne_madagascariensis
Barycholos_ternetzi
Litoria_littlejohni
Allobates_trilineatus
Peltophryne_longinasus
Chthonerpeton_indistinctum
Boophis_lichenoides
Pseudacris_ocularis
Tylototriton_asperrimus
Phrynobatrachus_ukingensis
Oreolalax_lichuanensis
Meristogenys_phaeomerus
Flectonotus_pygmaeus
Dyscophus_insularis
Scutiger_mammatus
Mantidactylus_femoralis
Pristimantis_fenestratus
Discoglossus_pictus
Agalychnis_buckleyi
Nanorana_rostandi
Odorrana_exiliversabilis
Rhaebo_caeruleostictus
Dendrophryniscus_berthalutzae
Philautus_vermiculatus
Cornufer_bufoniformis
Pristimantis_supernatis
Peltophryne_taladai
Craugastor_gollmeri
Hylodes_asper
Dendropsophus_sartori
Craugastor_chac
Pristimantis_martiae
Xenorhina_oxycephala
Ambystoma_opacum
Hyperolius_cinnamomeoventris
Breviceps_adspersus
Frostius_erythrophthalmus
Desmognathus_carolinensis
Amietia_vandijki
Leptodactylus_laticeps
Boophis_viridis
Pristimantis_uranobates
Tylototriton_anguliceps
Afrixalus_orophilus
Phrynobatrachus_phyllophilus
Philautus_ingeri
Crossodactylus_gaudichaudii
Nyctimystes_disruptus
Gracixalus_carinensis
Pristimantis_peruvianus
Hyla_sanchiangensis
Bufo_eichwaldi
Alexteroon_obstetricans
Rana_johnsi
Bufo_bufo
Ranitomeya_sirensis
Lithobates_palmipes
Pristimantis_gracilis
Plethodon_cylindraceus
Limnonectes_kohchangae
Platymantis_sierramadrensis
Hylarana_taipehensis
Pristimantis_inusitatus
Scinax_hayii
Engystomops_montubio
